X,Y,Z,|V|,MAx,MAy,MAz,MAv
-0.597595,1.77562,9.218246,9.4067,-0.367,2.163,9.63,9.881
-0.479919,1.638336,9.277084,9.432855,-0.426,2.07,9.576,9.813
-0.715271,1.77562,9.747803,9.933987,-0.578,1.913,9.557,9.767
-1.440964,1.4422,10.140076,10.342991,-0.808,1.658,9.596,9.779
-1.499802,1.912918,10.0224,10.312961,-1.034,1.692,9.797,10.006
-0.970245,1.4422,9.747803,9.901564,-1.157,1.643,9.915,10.123
-0.754501,1.697174,9.865494,10.038806,-1.166,1.624,9.944,10.149
-0.479919,2.050217,9.787033,10.01098,-0.926,1.776,9.856,10.066
-0.421082,2.462097,9.728195,10.043755,-0.656,1.913,9.782,9.999
-0.362228,2.364029,9.865494,10.151247,-0.504,2.143,9.812,10.061
-0.656433,2.167892,10.708862,10.945793,-0.48,2.261,10.022,10.288
-1.127151,2.344406,10.375427,10.696551,-0.642,2.335,10.169,10.459
-1.460587,2.442474,9.355545,9.778815,-0.902,2.33,10.076,10.393
-1.029083,1.81485,9.453613,9.68109,-1.068,2.192,9.973,10.276
-0.872177,1.81485,9.532059,9.742408,-1.122,2.104,9.679,9.975
-1.029083,1.324524,9.002502,9.157425,-1.098,1.849,9.336,9.59
-1.244827,0.991089,8.963272,9.103411,-1.044,1.486,9.238,9.421
-1.166382,0.951874,9.355545,9.475903,-1.078,1.271,9.213,9.37
-1.480194,1.559875,9.924332,10.154631,-1.23,1.207,9.311,9.473
-1.440964,1.206848,9.375153,9.561712,-1.333,1.177,9.405,9.574
-0.872177,0.755737,8.904434,8.978908,-1.24,1.119,9.39,9.543
-0.715271,0.500763,9.218246,9.259505,-1.127,1.006,9.356,9.489
-0.793732,0.873413,9.885101,9.955304,-0.956,0.834,9.346,9.439
-0.597595,1.226456,9.708588,9.803978,-0.745,0.839,9.429,9.499
-0.597595,1.599106,9.571289,9.722337,-0.676,1.05,9.596,9.685
-0.440689,1.952148,9.806656,10.008776,-0.607,1.413,9.743,9.873
-0.813339,1.991379,9.630127,9.867444,-0.612,1.692,9.679,9.851
-1.185989,1.873688,9.06134,9.328728,-0.759,1.854,9.517,9.732
-1.342896,1.77562,9.198639,9.464204,-0.946,1.898,9.424,9.667
-1.754776,2.089432,10.238144,10.595497,-1.274,1.933,9.532,9.814
-1.754776,2.050217,9.532059,9.906704,-1.51,1.947,9.508,9.824
-1.499802,1.579498,8.904434,9.166961,-1.588,1.874,9.468,9.783
-0.911407,1.893311,9.198639,9.435584,-1.48,1.903,9.468,9.776
-0.185715,1.618713,9.826263,9.96043,-1.088,1.785,9.365,9.617
-0.479919,2.050217,10.532333,10.740752,-0.769,1.785,9.615,9.826
-0.813339,2.22673,10.100845,10.375304,-0.598,1.947,9.915,10.128
-0.989853,1.81485,9.453613,9.676998,-0.617,1.928,9.978,10.188
-0.656433,1.638336,9.179016,9.347159,-0.735,1.933,9.816,10.035
-0.323013,1.77562,9.590897,9.759224,-0.696,1.864,9.581,9.79
-0.676041,1.873688,9.335922,9.546056,-0.661,1.776,9.39,9.582
-1.048706,1.716782,9.257477,9.473542,-0.676,1.751,9.341,9.531
-1.480194,1.677567,9.806656,10.058613,-0.882,1.761,9.498,9.709
-1.676331,1.599106,10.120468,10.382249,-1.22,1.717,9.63,9.865
-1.342896,1.952148,9.316315,9.612906,-1.387,1.736,9.625,9.882
-1.048706,2.050217,9.080963,9.368408,-1.387,1.82,9.581,9.856
-0.676041,2.1875,9.865494,10.127692,-1.186,1.947,9.596,9.873
-0.362228,2.579773,10.532333,10.849723,-0.857,2.192,9.699,9.99
-1.26445,2.834747,10.140076,10.604516,-0.838,2.413,9.905,10.238
-1.852844,2.383636,9.688965,10.148438,-1.039,2.496,10.057,10.433
-2.107819,1.52066,8.669083,9.050321,-1.397,2.33,9.758,10.163
-1.676331,1.461807,8.767151,9.044883,-1.725,2.05,9.316,9.712
-1.813614,1.48143,9.100571,9.397033,-1.863,1.712,9.056,9.41
-1.401733,1.52066,9.179016,9.409123,-1.75,1.496,8.929,9.225
-1.480194,1.638336,9.688965,9.937362,-1.593,1.526,9.184,9.447
-1.950912,1.559875,9.532059,9.853904,-1.662,1.55,9.375,9.649
-1.676331,1.657944,9.355545,9.648061,-1.627,1.594,9.439,9.712
-1.460587,1.501038,9.335922,9.567961,-1.642,1.589,9.478,9.752
-0.754501,1.795242,8.963272,9.172372,-1.461,1.629,9.297,9.561
-0.8918,1.834473,9.335922,9.556152,-1.196,1.697,9.248,9.486
-0.950638,1.128387,10.257751,10.363322,-1.014,1.565,9.473,9.665
-1.205612,1.48143,10.316589,10.491909,-0.951,1.56,9.718,9.896
-1.480194,1.559875,8.708298,8.969874,-1.132,1.501,9.655,9.845
-1.617493,1.697174,8.806366,9.113109,-1.313,1.467,9.522,9.735
-0.911407,1.4422,9.590897,9.741453,-1.304,1.545,9.356,9.579
-0.911407,1.932526,10.002777,10.228434,-1.23,1.658,9.277,9.513
-1.107544,1.81485,9.826263,10.053645,-1.137,1.722,9.557,9.784
-1.284058,1.422592,9.806656,9.99215,-1.054,1.653,9.807,10.004
-1.362518,1.363754,9.943939,10.129077,-1.166,1.633,9.895,10.101
-1.421356,1.383362,9.708588,9.909118,-1.294,1.496,9.821,10.021
-1.499802,1.736404,8.963272,9.252284,-1.392,1.477,9.606,9.821
-1.695938,1.461807,9.257477,9.524388,-1.495,1.486,9.468,9.704
-1.892075,2.128662,9.943939,10.343746,-1.627,1.678,9.468,9.757
-2.048981,1.893311,10.708862,11.066286,-1.784,1.805,9.718,10.047
-2.068588,1.971756,9.139801,9.57616,-1.926,1.864,9.763,10.128
-1.735168,2.344406,8.531784,9.016562,-1.936,2.085,9.581,10.001
-1.205612,2.167892,9.98317,10.286736,-1.765,2.094,9.591,9.986
-1.068314,2.305191,10.39505,10.701041,-1.519,2.197,9.512,9.895
-1.342896,1.932526,9.688965,9.97066,-1.338,2.188,9.65,9.994
-1.911682,1.912918,9.787033,10.153807,-1.382,2.08,9.964,10.278
-2.245117,2.403259,10.179306,10.697405,-1.642,2.138,10.013,10.381
-2.598145,2.285568,8.924057,9.571466,-2.024,2.134,9.645,10.098
-2.402023,2.285568,8.68869,9.299832,-2.289,2.222,9.395,9.931
-1.872452,2.501312,9.139801,9.65912,-2.279,2.369,9.233,9.807
-1.26445,2.128662,9.924332,10.228509,-2.034,2.3,9.169,9.69
-1.735168,2.285568,10.336212,10.727158,-1.819,2.3,9.522,9.979
-1.892075,2.403259,9.688965,10.160297,-1.691,2.33,9.772,10.194
-1.499802,2.383636,9.590897,9.995821,-1.598,2.3,9.885,10.278
-1.480194,1.85408,8.767151,9.082484,-1.652,2.232,9.596,9.991
-0.989853,1.893311,8.924057,9.176231,-1.465,2.134,9.243,9.604
-0.577988,2.128662,10.493118,10.722444,-1.137,2.065,9.444,9.744
-0.676041,1.81485,10.159683,10.342624,-0.931,1.923,9.586,9.831
-0.813339,2.109055,9.806656,10.063803,-0.764,1.986,9.846,10.076
-1.519424,1.893311,9.747803,10.045543,-0.897,1.986,10.052,10.294
-2.107819,2.069824,9.532059,9.97934,-1.279,1.972,9.812,10.108
-1.715546,1.932526,9.688965,10.027651,-1.539,2.001,9.694,10.029
-1.715546,2.246353,9.610519,10.017549,-1.765,2.036,9.645,10.018
-1.440964,2.109055,9.98317,10.304764,-1.745,2.089,9.704,10.082
-1.656708,2.442474,9.453613,9.903593,-1.632,2.183,9.684,10.063
-1.852844,2.540543,9.98317,10.466664,-1.667,2.335,9.758,10.173
-2.460861,2.285568,9.845871,10.402925,-1.853,2.344,9.816,10.269
-2.598145,2.285568,9.041733,9.681276,-2.142,2.389,9.581,10.114
-1.97052,2.167892,8.590622,9.076425,-2.221,2.32,9.365,9.907
-1.774399,2.265961,9.492828,9.919519,-2.201,2.251,9.243,9.77
-1.735168,2.285568,10.591187,10.973052,-2.02,2.251,9.429,9.913
-1.97052,2.285568,10.532333,10.956132,-1.863,2.251,9.802,10.231
-2.617767,2.462097,9.630127,10.278812,-2.024,2.325,10.062,10.532
-2.441238,2.422867,9.414383,10.023,-2.191,2.364,10.042,10.558
-1.950912,1.912918,9.237869,9.63346,-2.245,2.271,9.704,10.223
-1.068314,1.756012,9.355545,9.578679,-2.02,2.138,9.409,9.878
-0.734894,1.736404,9.747803,9.928486,-1.549,1.957,9.439,9.791
-1.009476,2.22673,10.179306,10.468794,-1.191,1.908,9.63,9.902
-1.342896,2.324799,10.179306,10.527408,-1.039,2.011,9.865,10.126
-1.578262,2.717072,9.492828,9.999359,-1.166,2.251,9.9,10.231
-1.656708,2.422867,9.139801,9.599528,-1.397,2.423,9.748,10.149
-1.931305,2.148285,9.277084,9.716448,-1.627,2.403,9.522,9.961
-2.029358,1.4422,9.532059,9.851821,-1.799,2.183,9.36,9.792
-1.460587,1.559875,9.473221,9.711253,-1.769,1.893,9.356,9.72
-1.55864,1.834473,9.806656,10.097779,-1.745,1.746,9.522,9.844
-1.6371,2.501312,10.159683,10.590365,-1.671,1.834,9.743,10.063
-1.735168,2.991653,10.120468,10.695077,-1.598,2.222,9.89,10.274
-1.892075,2.677841,9.375153,9.931982,-1.706,2.501,9.865,10.329
-1.578262,2.285568,8.806366,9.234003,-1.711,2.614,9.615,10.113
-1.342896,1.834473,9.728195,9.990317,-1.637,2.447,9.508,9.963
-1.22522,1.971756,10.453888,10.708537,-1.51,2.192,9.591,9.966
-1.26445,1.657944,9.904709,10.121802,-1.353,1.937,9.723,10.014
-1.813614,1.952148,9.492828,9.859709,-1.412,1.854,9.895,10.17
-1.794006,1.795242,9.355545,9.693687,-1.524,1.844,9.802,10.096
-1.362518,1.873688,9.257477,9.542958,-1.559,1.82,9.503,9.805
-1.715546,1.834473,9.610519,9.933301,-1.671,1.864,9.429,9.757
-1.852844,1.952148,9.943939,10.30174,-1.681,1.864,9.542,9.868
-2.225494,1.893311,9.865494,10.289092,-1.789,1.888,9.669,10.017
-2.343185,2.010986,9.728195,10.206486,-2.034,1.923,9.787,10.183
-1.872452,2.383636,9.767426,10.226945,-2.073,2.06,9.826,10.256
-1.401733,2.815125,9.277084,9.795615,-1.961,2.276,9.66,10.13
-1.30368,2.677841,9.571289,10.023971,-1.73,2.472,9.586,10.063
-1.460587,2.167892,10.198914,10.528576,-1.51,2.511,9.704,10.144
-1.774399,2.167892,9.806656,10.198958,-1.485,2.457,9.713,10.137
-1.539032,1.81485,9.492828,9.786526,-1.519,2.207,9.767,10.135
-1.872452,2.050217,9.767426,10.154411,-1.662,2.05,9.816,10.167
-2.00975,1.893311,9.296707,9.698066,-1.799,1.982,9.591,9.959
-1.794006,1.422592,9.002502,9.289095,-1.804,1.795,9.39,9.732
-1.872452,1.226456,9.296707,9.562376,-1.887,1.648,9.341,9.676
-2.068588,1.52066,9.98317,10.308013,-1.936,1.516,9.395,9.714
-2.205887,1.677567,10.100845,10.474123,-1.985,1.462,9.596,9.908
-1.813614,1.971756,9.688965,10.052515,-1.99,1.599,9.767,10.099
-1.342896,2.167892,8.708298,9.074006,-1.858,1.834,9.62,9.977
-1.892075,2.59938,9.100571,9.651793,-1.814,2.104,9.4,9.813
-1.284058,1.716782,9.453613,9.693655,-1.583,2.114,9.238,9.618
-1.323288,1.187225,8.845596,9.022481,-1.461,1.918,9.027,9.36
-1.401733,1.579498,9.767426,9.993111,-1.475,1.771,9.292,9.59
-1.578262,1.285294,10.002777,10.207764,-1.397,1.442,9.517,9.729
-1.911682,1.52066,9.375153,9.688159,-1.554,1.393,9.498,9.728
-1.578262,2.069824,8.198364,8.601643,-1.617,1.614,9.336,9.623
-1.440964,2.069824,9.394775,9.727402,-1.627,1.736,9.243,9.556
-1.382126,2.677841,10.198914,10.634799,-1.578,2.085,9.292,9.663
-0.931015,1.716782,10.375427,10.557633,-1.333,2.134,9.542,9.88
-0.8918,2.991653,11.591461,12.004469,-1.161,2.364,10.39,10.731
-1.205612,3.756577,10.140076,10.880556,-1.103,2.786,10.576,11.019
-0.911407,2.658218,8.041458,8.518324,-0.985,2.781,10.037,10.49
-1.205612,2.462097,8.963272,9.373136,-1.054,2.967,9.684,10.194
-1.931305,2.795517,9.355545,9.953445,-1.313,2.918,9.125,9.681
-2.578537,2.520935,9.218246,9.898486,-1.657,2.609,8.895,9.436
-2.617767,2.638611,9.551682,10.24937,-2.083,2.604,9.272,9.869
-2.833511,2.638611,9.943939,10.671129,-2.49,2.648,9.517,10.193
-2.147049,2.148285,9.296707,9.780271,-2.544,2.487,9.503,10.15
-1.794006,2.109055,9.06134,9.474939,-2.348,2.384,9.463,10.044
-1.833237,2.520935,9.590897,10.0847,-2.152,2.354,9.473,10.003
-1.440964,2.364029,9.532059,9.925984,-1.804,2.286,9.37,9.816
-1.284058,2.207123,11.042282,11.333675,-1.588,2.3,9.807,10.205
-1.55864,3.168167,10.669632,11.23867,-1.529,2.565,10.209,10.646
-1.578262,2.697449,8.747528,9.289047,-1.465,2.609,9.998,10.447
-2.029358,2.501312,9.02211,9.579839,-1.613,2.644,9.87,10.36
-2.088211,2.069824,10.061615,10.482409,-1.814,2.609,9.625,10.147
-1.735168,2.22673,9.943939,10.336879,-1.858,2.374,9.444,9.922
-2.264725,2.638611,9.943939,10.534381,-2.029,2.359,9.743,10.233
-1.676331,2.972031,10.042007,10.605893,-1.941,2.477,9.998,10.49
-1.460587,3.207397,9.551682,10.181126,-1.784,2.761,9.87,10.415
-1.284058,2.560165,9.669357,10.084628,-1.671,2.845,9.802,10.352
-1.735168,2.579773,8.924057,9.450123,-1.539,2.83,9.547,10.08
-1.97052,2.579773,9.571289,10.106817,-1.613,2.732,9.429,9.956
-2.127426,2.265961,9.64975,10.137958,-1.779,2.496,9.454,9.945
-1.6371,2.109055,9.492828,9.861136,-1.868,2.384,9.409,9.889
-1.401733,2.344406,9.218246,9.614425,-1.784,2.325,9.483,9.93
-1.421356,2.305191,9.139801,9.532582,-1.647,2.256,9.375,9.787
-1.323288,2.462097,9.787033,10.178361,-1.446,2.305,9.409,9.797
-1.794006,2.305191,9.943939,10.364087,-1.485,2.354,9.522,9.922
-1.990143,2.246353,9.277084,9.750439,-1.632,2.33,9.537,9.956
-1.480194,2.246353,8.786758,9.189352,-1.647,2.315,9.449,9.871
-1.440964,2.050217,9.512451,9.836996,-1.676,2.212,9.38,9.785
-1.185989,2.050217,9.885101,10.1649,-1.524,2.148,9.365,9.735
-1.55864,2.1875,9.767426,10.130011,-1.416,2.134,9.488,9.83
-1.578262,2.22673,9.316315,9.707881,-1.441,2.129,9.62,9.96
-1.480194,2.677841,8.610245,9.137731,-1.451,2.286,9.395,9.785
-1.342896,2.462097,9.198639,9.616665,-1.49,2.389,9.223,9.648
-1.342896,2.658218,9.512451,9.967759,-1.436,2.506,9.159,9.608
-1.460587,2.560165,9.787033,10.221241,-1.407,2.59,9.277,9.736
-1.774399,2.481705,8.982895,9.48682,-1.48,2.541,9.37,9.823
-1.382126,2.658218,8.531784,9.042551,-1.49,2.59,9.204,9.68
-1.950912,2.677841,9.453613,10.01737,-1.642,2.594,9.189,9.692
-1.911682,2.403259,10.179306,10.632425,-1.755,2.555,9.287,9.795
-1.6371,2.834747,9.532059,10.078494,-1.72,2.644,9.424,9.943
-1.55864,2.422867,9.002502,9.452232,-1.765,2.585,9.542,10.045
-1.146774,2.462097,9.375153,9.760661,-1.564,2.531,9.522,9.981
-1.048706,2.834747,10.473495,10.900903,-1.348,2.639,9.596,10.048
-1.26445,2.795517,9.767426,10.237986,-1.255,2.629,9.655,10.088
-1.146774,2.932816,8.669083,9.223312,-1.152,2.756,9.571,10.031
-1.323288,3.168167,8.727921,9.378964,-1.196,2.933,9.409,9.935
-1.440964,2.815125,9.904709,10.397334,-1.294,2.928,9.267,9.809
-1.421356,3.207397,10.277374,10.859653,-1.333,3.031,9.395,9.965
-1.460587,2.520935,9.512451,9.948626,-1.412,2.928,9.606,10.146
-1.127151,2.717072,8.629852,9.117417,-1.363,2.815,9.581,10.081
-1.30368,2.932816,8.708298,9.280918,-1.328,2.845,9.282,9.802
-1.440964,2.991653,9.355545,9.927366,-1.333,2.791,9.052,9.569
-1.480194,3.128937,9.826263,10.418093,-1.338,2.943,9.13,9.686
-1.911682,3.285858,9.64975,10.371551,-1.534,3.085,9.385,9.999
-2.00975,3.14856,9.002502,9.74667,-1.711,3.139,9.459,10.116
-1.617493,3.050491,9.394775,10.009175,-1.755,3.153,9.468,10.136
-1.342896,2.991653,9.414383,9.969151,-1.72,3.119,9.365,10.024
-0.617203,2.736679,9.610519,10.011615,-1.397,2.982,9.356,9.934
-0.774109,2.638611,9.669357,10.05276,-1.088,2.854,9.522,10.011
-1.401733,2.932816,9.532059,10.071068,-1.034,2.825,9.557,10.026
-2.00975,2.795517,9.630127,10.227089,-1.201,2.776,9.611,10.091
-2.225494,2.717072,9.237869,9.882992,-1.603,2.771,9.517,10.058
-2.578537,2.364029,9.375153,10.006547,-2.054,2.702,9.444,10.047
-2.245117,2.677841,9.159409,9.803375,-2.265,2.639,9.351,9.98
-1.852844,3.168167,9.414383,10.1045,-2.225,2.732,9.297,9.949
-1.323288,3.266235,9.885101,10.494504,-2,2.869,9.459,10.102
-0.656433,3.540817,9.943939,10.575926,-1.519,3.163,9.601,10.245
-0.793732,3.305466,9.590897,10.17553,-1.157,3.32,9.709,10.338
-0.774109,2.873978,9.473221,9.929799,-0.887,3.247,9.723,10.294
-0.872177,3.089722,9.630127,10.151178,-0.774,3.202,9.66,10.208
-1.107544,2.932816,9.198639,9.71818,-0.887,3.05,9.473,9.994
-1.323288,2.972031,9.532059,10.071951,-1.019,2.967,9.459,9.968
-1.362518,2.658218,9.473221,9.933,-1.166,2.913,9.459,9.969
-1.362518,2.697449,9.139801,9.626456,-1.289,2.815,9.336,9.837
-1.342896,2.677841,9.179016,9.655493,-1.348,2.751,9.331,9.822
-1.421356,3.344696,9.904709,10.550379,-1.372,2.845,9.424,9.941
-1.342896,3.168167,9.865494,10.448379,-1.367,2.972,9.522,10.07
-1.362518,2.991653,8.610245,9.21644,-1.367,3.046,9.39,9.968
-1.480194,3.070099,8.806366,9.442911,-1.402,3.144,9.297,9.915
-1.342896,2.932816,9.296707,9.840404,-1.382,3.041,9.145,9.737
-0.872177,2.520935,9.414383,9.78501,-1.264,2.879,9.032,9.571
-0.832947,2.834747,9.02211,9.49358,-1.132,2.84,9.135,9.64
-1.59787,3.364304,9.041733,9.778786,-1.161,2.913,9.194,9.724
-1.774399,3.030884,8.963272,9.626785,-1.269,2.938,9.11,9.671
-1.55864,2.795517,9.296707,9.832245,-1.441,3.006,9.081,9.683
-1.617493,3.246628,9.728195,10.38242,-1.637,3.109,9.257,9.905
-1.676331,3.285858,9.139801,9.85611,-1.657,3.09,9.282,9.924
-1.617493,3.580048,8.924057,9.750478,-1.617,3.227,9.272,9.955
-1.833237,3.697723,9.492828,10.351218,-1.686,3.453,9.321,10.085
-1.774399,3.52121,9.571289,10.351666,-1.725,3.521,9.282,10.077
-1.97052,3.383911,9.43399,10.2144,-1.799,3.546,9.356,10.167
-1.55864,3.246628,8.904434,9.605149,-1.784,3.462,9.351,10.131
-1.205612,3.364304,9.277084,9.941646,-1.627,3.379,9.297,10.028
-0.950638,3.697723,10.042007,10.743314,-1.421,3.423,9.414,10.126
-0.676041,3.658508,9.257477,9.977103,-1.098,3.492,9.37,10.067
-0.734894,3.59967,9.512451,10.197275,-0.892,3.58,9.522,10.215
-1.009476,3.344696,9.473221,10.096927,-0.843,3.575,9.571,10.254
-1.342896,3.501602,8.963272,9.716215,-0.941,3.526,9.302,9.997
-1.754776,3.109329,9.02211,9.702867,-1.211,3.389,9.243,9.928
-1.695938,3.246628,9.394775,10.083581,-1.451,3.301,9.213,9.9
-1.578262,3.285858,9.041733,9.748882,-1.593,3.286,9.105,9.813
-1.323288,3.776184,9.355545,10.175307,-1.588,3.354,9.204,9.928
-1.382126,3.423141,9.806656,10.478486,-1.495,3.433,9.4,10.122
-1.460587,3.128937,9.43399,10.046081,-1.436,3.404,9.409,10.112
-1.22522,2.697449,9.237869,9.70132,-1.348,3.256,9.459,10.1
-1.107544,3.14856,9.885101,10.433375,-1.294,3.1,9.591,10.165
-0.950638,3.227005,9.335922,9.923544,-1.186,3.05,9.473,10.026
-1.22522,3.109329,9.316315,9.897616,-1.127,3.046,9.444,9.989
-1.323288,3.070099,9.218246,9.805746,-1.152,3.139,9.439,10.015
-1.009476,3.128937,9.120178,9.694686,-1.127,3.134,9.248,9.83
-0.911407,3.011261,9.218246,9.74035,-1.117,3.08,9.218,9.785
-0.695663,3.109329,9.237869,9.771904,-0.985,3.08,9.199,9.753
-0.597595,3.462372,9.787033,10.398613,-0.804,3.178,9.341,9.901
-0.832947,3.070099,9.630127,10.141925,-0.759,3.163,9.468,10.013
-1.048706,3.383911,8.433716,9.147579,-0.794,3.256,9.272,9.865
-1.048706,2.952423,9.532059,10.03378,-0.882,3.217,9.346,9.93
-0.754501,2.717072,9.963562,10.354918,-0.921,3.031,9.39,9.92
-0.734894,2.913193,9.375153,9.844808,-0.897,2.992,9.326,9.845
-1.029083,3.305466,8.747528,9.407676,-0.892,2.972,9.405,9.91
-0.85257,3.56044,9.532059,10.210963,-0.843,3.124,9.405,9.955
-0.774109,3.109329,9.316315,9.851949,-0.848,3.222,9.243,9.829
-0.85257,3.227005,9.453613,10.025529,-0.877,3.301,9.262,9.874
-0.970245,3.364304,9.610519,10.228489,-0.862,3.315,9.478,10.079
-0.989853,3.18779,9.159409,9.748671,-0.897,3.222,9.385,9.964
-1.30368,3.325073,9.453613,10.105765,-1.029,3.276,9.419,10.027
-1.22522,3.030884,9.551682,10.095645,-1.122,3.227,9.444,10.045
-1.127151,3.442764,9.316315,9.99584,-1.161,3.247,9.37,9.986
-1.127151,3.246628,9.296707,9.911601,-1.196,3.261,9.405,10.027
-0.85257,3.462372,9.237869,9.902178,-1.083,3.296,9.351,9.976
-0.872177,2.717072,8.982895,9.425262,-0.995,3.217,9.208,9.809
-0.636826,2.462097,9.316315,9.657183,-0.872,2.972,9.208,9.724
-0.519135,3.207397,9.571289,10.107743,-0.72,2.962,9.277,9.773
-0.519135,2.815125,9.002502,9.446665,-0.637,2.8,9.218,9.659
-0.754501,3.18779,9.43399,9.986564,-0.607,2.918,9.331,9.8
-0.734894,2.736679,9.865494,10.264377,-0.632,2.987,9.468,9.951
-0.479919,3.168167,10.179306,10.671733,-0.622,2.977,9.62,10.092
-0.342621,3.619278,9.845871,10.495606,-0.578,3.178,9.831,10.355
-0.519135,3.795792,8.825989,9.621622,-0.519,3.33,9.679,10.263
-0.342621,3.952698,8.943665,9.784189,-0.421,3.634,9.449,10.143
-0.126877,3.85463,9.590897,10.33729,-0.333,3.806,9.302,10.06
-0.146484,3.364304,8.943665,9.556628,-0.284,3.742,9.076,9.825
-0.185715,3.285858,8.68869,9.291108,-0.2,3.614,9.042,9.742
-0.224945,2.932816,9.571289,10.013071,-0.171,3.359,9.199,9.8
-0.362228,3.52121,9.787033,10.407504,-0.23,3.276,9.248,9.817
-0.715271,3.442764,9.590897,10.215162,-0.372,3.296,9.409,9.982
-0.538757,3.364304,9.296707,9.901392,-0.46,3.315,9.561,10.134
-0.460297,3.383911,8.669083,9.317495,-0.519,3.428,9.336,9.96
-0.577988,3.344696,9.159409,9.768103,-0.573,3.384,9.179,9.801
-0.734894,3.168167,9.473221,10.015951,-0.578,3.315,9.15,9.751
-0.832947,3.325073,9.43399,10.037435,-0.652,3.305,9.184,9.785
-0.85257,3.501602,9.06134,9.751717,-0.75,3.335,9.282,9.893
-0.695663,4.070389,9.179016,10.065106,-0.779,3.516,9.287,9.968
-0.362228,3.325073,9.806656,10.361362,-0.686,3.556,9.37,10.054
-0.009201,3.344696,9.787033,10.34278,-0.48,3.56,9.459,10.13
0.088867,3.227005,9.277084,9.822716,-0.245,3.492,9.512,10.148
-0.401459,3.59967,9.924332,10.564618,-0.171,3.374,9.699,10.273
-0.479919,3.638885,9.728195,10.397576,-0.2,3.453,9.679,10.282
-0.479919,3.697723,9.630127,10.326801,-0.318,3.541,9.64,10.278
-0.793732,3.697723,9.590897,10.30963,-0.539,3.659,9.718,10.4
-0.185715,3.481979,9.473221,10.094582,-0.485,3.629,9.606,10.282
0.265396,3.540817,9.453613,10.098447,-0.298,3.605,9.537,10.207
0.343842,2.932816,9.375153,9.829197,-0.093,3.413,9.473,10.083
0.285004,3.285858,9.43399,9.993911,0.177,3.31,9.434,10.004
-0.009201,3.227005,9.747803,10.268072,0.221,3.247,9.503,10.047
-0.126877,3.18779,9.43399,9.958829,0.123,3.158,9.498,10.012
-0.009201,3.030884,8.943665,9.443277,0.035,3.183,9.39,9.916
-0.440689,2.913193,9.728195,10.16458,-0.146,3.09,9.463,9.959
-0.303391,3.638885,9.473221,10.152608,-0.22,3.193,9.395,9.93
-0.362228,3.795792,9.669357,10.394023,-0.279,3.345,9.454,10.039
-0.774109,3.697723,9.414383,10.144112,-0.47,3.511,9.571,10.214
-0.205322,3.423141,8.335648,9.013494,-0.411,3.639,9.223,9.926
-0.166107,3.580048,8.982895,9.671439,-0.377,3.624,9.101,9.806
-0.205322,3.344696,9.453613,10.029953,-0.338,3.511,9.047,9.715
0.186935,3.442764,9.355545,9.970647,-0.097,3.448,9.032,9.671
-0.303391,3.344696,8.963272,9.571796,-0.122,3.428,9.189,9.811
-0.342621,2.991653,8.786758,9.288407,-0.166,3.281,9.14,9.715
-0.401459,3.580048,8.943665,9.641942,-0.215,3.34,9.012,9.618
-0.283783,2.873978,8.571014,9.044477,-0.333,3.198,8.816,9.387
-0.283783,3.109329,8.68869,9.232649,-0.328,3.139,8.748,9.302
-0.342621,2.972031,9.453613,9.915703,-0.328,3.134,8.914,9.459
-0.577988,3.109329,9.375153,9.894215,-0.372,3.016,9.022,9.522
-0.519135,3.109329,9.316315,9.835199,-0.431,3.075,9.208,9.719
-0.126877,3.089722,9.473221,9.965159,-0.392,3.07,9.405,9.903
